gene_name	qvalues	thetas	var	brownSigmas
OG10	NFYA	0.000129020941929128	1.5481254304012	0.0255084943712905	1.02994642441988
OG100	IBTK	5.12311822872209e-05	0.997069490283921	0.0598715855180895	3.08101550593125
OG1000	IFI35	0.0527254324919362	0.705070155115693	0.192219663178509	1.5811862390553
OG10000	TAL1	0.0027058132635567	0.571813617463484	0.330711641952179	6.61705857734227
OG10003	ELAVL4	0.263845630950695	0.30675271073612	1.16285207616288	5.9989760700997
OG10005	ZYG11B	0.0164243338626351	1.01300358741988	0.0925258954373288	1.04867586765267
OG10006	SLC1A7	0.000285388403847433	-0.0909882658184066	0.754233325152947	25.5078461791945
OG10008	ACOT11	0.609292517535985	0.884715991206126	0.857201248520659	3.70229555207532
OG10009	FAM151A	0.000640599814539117	-0.0350305084981157	0.651103639534042	17.0816483515601
OG1001	HEATR6	1	1.50936124471444	0.335520237688259	1.09546571787003
OG10010	PARS2	0.000412872724187671	0.764752449703268	0.0759025340452331	2.48268214847835
OG10011	C1orf177	7.13842100857015e-05	1.6557403591745	0.176123870049087	8.28248104801209
OG10012	BSND	0.000381126249343453	-0.676470250083278	0.668188371470316	20.5533692462621
OG10013	USP24	0.0242204206548132	1.21032613746438	0.128951694769337	1.40056589718271
OG10014	PPAP2B	2.34800340532674e-05	1.38375048577896	0.0883643097810297	5.72360772983563
OG10015	NOL9	0.00206699388525483	1.17620061886662	0.0911128607854336	1.83927183913445
OG10016	PRKAA2	0.000177584646036165	0.392974740994594	0.365398649022187	13.5248798512079
OG10017	KLHL21	0.0012995152791318	1.21926649417497	0.0723817363025702	1.56125579818927
OG10020	SLC45A1	0.0258290726211048	0.700243503453623	0.445775524251655	4.4200426290163
OG10022	AK4	0.0531749960358208	0.522884363592604	0.308902083287056	2.76600477029356
OG10023	JAK1	0.0177475410679409	1.6683561747443	0.0474283046117085	0.498187302392513
OG10024	RAVER2	0.310624756941601	0.581174433801008	0.364673688047266	1.85417439677164
OG10025	CTRC	0.000206570582682756	-0.464665105723482	1.093834132204	39.3820762656175
OG10026	LZIC	0.0050430193095795	1.5492724313046	0.037861608404406	0.755035160467544
OG10027	RBP7	0.276886510030139	0.565353058808555	0.869600514877809	4.70045152404944
OG10029	FBLIM1	0.000646242706821727	0.956434517878842	0.20967980332253	6.07970280919964
OG1003	PLEKHH3	0.000244226647421314	0.930226642697183	0.108973036562738	4.02054321968444
OG10030	TMEM82	0.00576683888615184	-0.318733456799709	1.42580022885971	20.4322638196595
OG10031	SLC25A34	0.00018893788962102	0.405546232470364	0.131474235520156	5.9723793420497
OG10033	PDPN	0.000400152125784914	0.637067716630237	0.20726843461502	6.68693596947377
OG10034	LRRC38	0.00594576559524508	-0.252966530489855	0.434916459692461	6.14259725170985
OG10035	DHRS3	0.179870973581706	0.956145192001277	0.656632891219485	3.9681973145894
OG10036	MATN1	0.0261614300465536	-0.568761091827717	1.30563818459722	12.5692919281341
OG10037	LAPTM5	1.18732856424082e-05	0.801034535954805	0.0852826688496278	7.0520302364767
OG10038	SDC3	0.000104586169652766	1.02142898720425	0.123434624796145	5.28895887788643
OG10039	PEF1	0.0523641989613051	1.74881271495043	0.0262829262947595	0.215091970623779
OG10040	SYNC	0.0035691206174356	0.723559195880566	0.438464712700674	7.47335630829417
OG10041	KIAA1522	0.228587794281207	0.917061873791709	0.160673449237292	0.856312287609944
OG10042	TSSK3	0.00668847944648841	2.48284908837922	0.203693441666531	2.81301173002904
OG10043	TMCO4	0.000324269753465806	0.861423097752666	0.178343573844479	5.67450957670786
OG10046	ALPL	0.00155765255377824	1.24934838207131	0.105500654378442	2.26362775120014
OG10047	WNT4	0.0529012518388842	-0.227338366467364	0.231010771541792	1.91556032599968
OG10048	TTLL10	0.000664536761649748	2.46072065435802	0.205706281005369	6.27237363676107
OG10050	MXRA8	0.00346125765670886	1.44034257507415	0.135251059264049	2.7581721785039
OG10051	MEGF6	0.417297714943831	0.679645147922005	0.264710960348331	1.13715929714168
OG10052	CCDC27	0.000410955176773575	1.90894738228632	0.0717985547495489	2.49602346439824
OG10053	IL23R	0.00523855494399403	-0.633900654602534	0.713604148166325	10.5096801473179
OG10055	C1orf87	0.0124570263170345	0.558544987249494	0.745732709688935	9.92584940020529
OG10056	NFIA	1.76120874296266e-05	1.00854486231678	0.071369763977101	5.00802033403013
OG10057	OMA1	0.0314814740640635	0.598895699621976	0.112701075767741	1.03936908310821
OG10059	TM2D1	0.333159545896382	1.65250647884685	0.15790028073564	0.77827026932783
OG1006	TFE3	9.42427744881758e-05	1.41040541782628	0.0803119627403256	3.55805872476889
OG10060	USP1	0.00338602667015987	2.2521110800923	0.097264918088815	1.49186723760973
OG10061	FUBP1	0.206963227410677	1.70707450454643	0.0149250717249819	0.0808510897957116
OG10062	NEXN	3.0771859835427e-05	0.763552795023127	0.0426110810016323	2.54641357706206
OG10063	DNAJB4	0.0260258724252531	2.06436329977198	0.363298994816012	3.2952127628536
OG10066	LRRC53	0.0931959412423363	-0.765616448050311	0.447916700957078	4.42298902092329
OG10067	TYW3	0.0148471671896608	0.736613593548541	0.183553479673704	2.14400774634003
OG10068	LHX8	0.0857214737056786	-0.549402046911862	0.435723553631692	3.03989204773824
OG1007	TBC1D25	0.152928841532094	1.40952110068446	0.0498608652779244	0.265204029817031
OG10071	NTNG1	0.0133920347508683	0.00808493261298367	0.0923258617114023	1.0102046529026
OG10076	WDR63	5.28621395793854e-05	1.82742301728904	0.0741904590409105	3.73212590111957
OG10079	ZNF326	0.00278152181496248	1.54278272033981	0.0676106347260267	1.16122409527769
OG1008	ACSL4	0.0308235935077672	1.25710420484431	0.39621656961162	4.03861856964373
OG10081	BRINP3	0.00638694858171665	0.185879211135686	0.404045829557247	5.6988464457499
OG10082	GFI1	0.00141412542736326	-0.432229700148171	0.416106248803478	8.93652034988961
OG10083	KCNT2	0.0333238234199791	-0.247890401733548	0.190225841885768	1.74764065531276
OG10086	EXTL2	0.0291989946195752	0.854919078408414	0.0707280753692868	0.673733966137438
OG10087	SLC30A7	5.29225836578086e-05	0.677560067278228	0.0932189693106296	4.72559834214153
OG10088	ZNF281	7.18655916762891e-05	1.23592071700544	0.0345254170714713	1.89916782974074
OG1009	INPP5A	0.0908125588607762	1.62691790138194	0.193863907628013	1.56218893626079
OG10090	CADM3	0.0619024490319516	0.190495165690491	0.253706816489258	1.832290494648
OG10092	TRIM58	0.0161323904388131	-0.448955301321937	1.11579610778389	11.6174110531264
OG10093	SLAMF9	0.00715333593176375	0.242186035738403	0.477826830599601	6.19771769683953
OG10094	KCNJ9	0.00635445088435362	0.500432759595421	0.942886870827191	15.5536558993594
OG10095	IGSF8	9.03848386251127e-06	1.40435898242204	0.0656073631069843	6.11903635670193
OG10096	DDR2	5.29225836578086e-05	0.504475895639158	0.0918509407791117	4.80094103996221
OG10097	PEA15	0.00236890762531208	1.91983406542243	0.0503012673534345	0.900710662182042
OG10099	NCSTN	0.00964219452000465	1.89973558505225	0.0348428729108544	0.444832058383322
OG10100	VANGL2	0.104510793364455	0.780172192670632	0.420466385915454	2.81072112737805
OG10102	OLFML2B	0.0522144849335586	1.28744715021116	0.0960966696118707	0.746016560719
OG10103	FCRLB	9.18341065633051e-06	-1.16902849983354	0.461743735587736	48.9147310217358
OG10106	KLHDC9	0.00297077960493255	1.43166301966023	0.150644528829316	2.39861273143927
OG10107	C1orf74	0.538011458330172	0.321857492926215	1.28754744329555	5.1434198790766
OG10108	LMX1A	0.000268079220857308	-0.234242030571657	0.28471643082616	9.17658177101227
OG10109	LRRC52	0.00037523071363528	1.87248113251553	0.101377320126718	3.10119079036105
OG1011	GRIPAP1	0.0677053618722636	1.55575258642712	0.103189501637056	0.694922122216171
OG10110	FLVCR1	0.000241483879421167	0.299582757583598	0.633767201126688	21.0061047061725
OG10112	RBM15	3.9723457377553e-05	1.36335310341859	0.0574045554625959	3.22300638258611
OG10113	DENND2D	0.000280591888456594	0.144628051004482	0.559999684205583	21.1334531238961
OG10114	AXDND1	0.0143346093384928	1.83755096279279	0.0863024186649743	1.00540202530249
OG10115	TDRD5	0.0130673634901395	1.83946779085267	0.0913978026902126	1.08634516043247
OG10117	SNED1	0.000270901934088275	0.884923706736386	0.176998312715436	6.30756417180485
OG10118	BPNT1	8.09011860635442e-05	1.44716535683719	0.0564124900825072	2.62256274026854
OG10119	SPATA17	0.00142210110301284	2.02702902384677	0.0970359813420645	2.50511957981519
OG10120	C1orf115	0.200884280684282	0.80580492458028	1.13779120404054	6.53584177609156
OG10121	BROX	8.09011860635442e-05	1.15911405963923	0.0546784254212617	2.58191120995673
OG10123	ACP6	0.215861148350023	1.30985018788981	0.188791850570405	1.01532242955813
OG10125	KIF26B	0.033742016564447	0.598718726921734	0.258083900731561	2.2885234479841
OG10127	CNST	0.000192555671749227	1.03300018610459	0.0595822355348402	2.22203117785298
OG10128	PPP1R21	0.000402826690401539	1.16556817925368	0.044214769358185	1.38544289230054
OG10129	KLHDC8A	1	0.632355094524816	0.272988169738046	1.03377596361857
OG10130	PM20D1	0.0222716690595515	0.583057227427025	0.506212614044629	5.36731652259976
OG10131	PKDCC	5.83975674312807e-05	1.30206237760702	0.109572631063965	5.59193527797372
OG10133	HAAO	0.000942915469044616	0.117034462855839	0.666301098608013	12.589113688872
OG10134	B3GALNT2	0.0032650176964051	1.18325508410673	0.199664321185866	3.62424533818496
OG10135	MAPKAPK2	0.00119829412568871	1.82346596879981	0.097777758018253	2.24349694812278
OG10136	IL20	0.0218326172716745	-1.36231343605714	0.739034847247698	7.10625717806002
OG10137	IL24	0.0168884807393435	-1.17037290383033	0.998519160969025	12.2962690087778
OG10138	FAIM3	0.00167013038103588	0.0159300523484248	0.747788571604381	14.8001612778326
OG10139	PIGR	4.9992102998086e-05	-0.108161108394724	0.503579136861204	25.1272908122799
OG1014	REEP1	0.00197715153617977	1.63996876585543	0.0529808914372672	1.11019110474293
OG10141	CAPN2	0.0153974461855731	1.37200779786003	0.127684880372153	1.33426919151121
OG10144	WDR26	0.000464696890048193	1.96283465099136	0.0383124880984588	1.10904116540521
OG10145	REL	0.0129424681675699	0.45619731265684	0.213764614711759	2.50445469168577
OG10146	PUS10	0.00981527547768945	0.854125652974677	0.26107060727204	3.37319025610702
OG10148	KIAA1841	7.65938432739741e-05	1.34015050114659	0.109393402693203	6.41413143419617
OG1015	ATP11A	0.0219054279695721	1.19763133123521	0.179507417313457	1.71783497586855
OG10150	RFTN2	0.000138206624606607	0.932124387555979	0.416336777146996	16.4432682562961
OG10151	DISC1	0.231402314743051	0.0937906037534165	0.263061033518842	1.59470461336406
OG10153	LRRTM1	0.000516361059785214	-0.0878051134465555	0.137104825589716	6.20707243436187
OG10154	MEMO1	1	1.4076445591926	0.710825369617743	1.04295860374026
