gene_name	qvalues	thetas	var	brownSigmas
OG10	NFYA	3.97562297260842e-05	0.597565751384956	0.00939326244286047	0.292648946643575
OG100	IBTK	0.00109475732122175	1.32403176383445	0.0872984480401622	1.41572645054958
OG1000	IFI35	0.000422328470658651	0.903866555273405	0.199616098550508	3.81485302538714
OG10000	TAL1	1.47862603994275e-05	-0.0383440856115164	0.0955709507636354	3.97523265719011
OG10003	ELAVL4	8.36623051664044e-06	-1.38188716357909	0.259262454446913	11.5430393374907
OG10005	ZYG11B	0.00274095324748172	1.58916499635027	0.0674513822231272	0.882101215994017
OG10006	SLC1A7	0.0023149962611115	-0.847042392074507	0.555754444220034	7.82059510409562
OG10008	ACOT11	2.09661762824941e-05	1.03379517609165	0.641044099467943	22.8522365548119
OG10009	FAM151A	9.13671119746197e-06	-0.433599334352529	0.879162249733715	38.7569445465638
OG1001	HEATR6	6.57939384441865e-05	0.829021684778998	0.0386905520430394	1.08454731644012
OG10010	PARS2	0.000238426046077597	0.457133906392904	0.0876409514784002	2.5121809607973
OG10011	C1orf177	0.0209108243600124	-1.20471173442087	0.626039486850736	5.53759810230226
OG10012	BSND	0.0379876764651498	-1.80584558283186	0.165311583252472	1.22915582714125
OG10013	USP24	0.0791170744172392	1.58423791116167	0.0789412601375404	0.513087927646939
OG10014	PPAP2B	0.000329587657083184	1.50072651203343	0.0780265061878731	1.58389613098643
OG10015	NOL9	9.32992238578551e-05	0.760346162772107	0.0179070970144406	0.464774589530389
OG10016	PRKAA2	0.120731814405423	1.60450084392775	0.125906059163862	0.758664953598316
OG10017	KLHL21	0.000517039119113181	1.34164128583529	1.17561350078775	21.3483309906363
OG10020	SLC45A1	0.0354166381664384	-0.767021044415182	0.442331910916148	3.3457630169718
OG10022	AK4	0.116176222598219	0.229018329544685	0.150496444998273	0.891854523696867
OG10023	JAK1	0.704514173981758	1.55055655324584	0.089089909021054	0.312541416301415
OG10024	RAVER2	0.49732306514187	0.69868561947489	0.378197850384705	1.66068721467116
OG10025	CTRC	1	-1.31102205858278	0.855805696856602	2.34821198555217
OG10026	LZIC	0.0990070400230854	0.995750678097328	0.042472217576341	0.273142987232813
OG10027	RBP7	0.243255822591898	0.425688543789485	0.844197721383934	4.41142212550448
OG10029	FBLIM1	0.000574041605976752	0.206814272343638	0.762972183598179	13.955430975123
OG1003	PLEKHH3	0.00851884930675523	1.06361788249251	0.155594550311951	1.56196629071804
OG10030	TMEM82	0.000460455362062188	-0.433140905096925	0.377629298061513	7.09848361182426
OG10031	SLC25A34	0.326677053243331	0.919801878607286	1.29586616093436	6.29441844990458
OG10033	PDPN	0.000133803692073652	0.766457070736993	0.151440016521892	3.68607749116004
OG10034	LRRC38	0.0241723388533893	0.715953035046171	0.792748100316842	6.75226692092901
OG10035	DHRS3	1	1.0457153165334	1.19814910984511	4.31303632763707
OG10036	MATN1	0.489597921177714	-1.75967796616036	0.266354799456796	1.15039323715745
OG10037	LAPTM5	2.55552282007302e-05	0.770209210416118	0.118809731141736	4.05685720404111
OG10038	SDC3	0.0242127149440685	0.812236417706077	0.0790456220097207	0.609032855260823
OG10039	PEF1	1.88307932383084e-06	1.29705387070926	0.0587652007115764	4.64159465359737
OG10040	SYNC	0.00524651077142423	1.5773145310531	0.0917929230946018	1.04268773924778
OG10041	KIAA1522	0.109912323144645	0.155883831357212	0.141510449056669	0.869491630557009
OG10042	TSSK3	0.0622745647757604	-0.531446695165674	0.628153969305359	4.08210713726463
OG10043	TMCO4	0.244194058198022	0.458638063250665	0.112331394355815	0.553041827227336
OG10046	ALPL	0.000165706031117971	0.278353387132597	0.386545158295384	8.94588867120684
OG10047	WNT4	0.00548779346902634	0.427116234741436	0.178885739539803	2.07681643788619
OG10048	TTLL10	0.0269067319388893	-0.776886927616036	0.449809289118569	4.16643968063065
OG10050	MXRA8	1	1.21291348462922	0.0298948001343287	0.0782685064794198
OG10051	MEGF6	0.00339411407754006	-0.314923079983249	0.20266153695797	2.4498593658227
OG10052	CCDC27	0.018667398387217	-1.26418340764573	0.588595227414671	6.35540174313953
OG10053	IL23R	8.81224607962475e-06	-1.44306064897049	0.617820241762655	26.7047261242374
OG10055	C1orf87	0.000296878193264865	-1.42078249977686	0.548639651253208	12.7326049489997
OG10056	NFIA	0.00720553271974664	1.16665794840227	0.0266843975279765	0.285287780410051
OG10057	OMA1	1	1.08427983476311	0.162920834265362	0.554858952514224
OG10059	TM2D1	1	1.55583309048364	0.150923142443938	0.34608814417747
OG1006	TFE3	2.98316971048209e-05	1.0088227160933	0.181288630411385	6.04087053981364
OG10060	USP1	0.0646620617555332	0.983441522748675	0.033564685946027	0.239890987109935
OG10061	FUBP1	0.000295958720174389	1.23306086361243	0.052789162030332	1.0982537681129
OG10062	NEXN	1.07619801338394e-05	2.5433874146686	0.0442710162965543	1.85672809892241
OG10063	DNAJB4	1.43857224533505e-05	1.66215763594248	0.0842071246520922	3.25249066803504
OG10066	LRRC53	0.10116262014076	-1.74748117118103	0.104934845512665	0.831433663288242
OG10067	TYW3	0.0198309190305387	0.568025324847989	0.0861092404472908	0.757302481714513
OG10068	LHX8	0.445848296476117	-1.16901337921906	0.700418943070384	3.04878626289652
OG1007	TBC1D25	0.00910821659205178	0.766410182544262	0.0663303212431089	0.605303803020233
OG10071	NTNG1	0.000244975879696157	-0.940780117015281	0.27036549510341	5.7357798564905
OG10076	WDR63	8.52381750804038e-05	-0.931927787620097	0.503559255269904	13.394321420176
OG10079	ZNF326	0.0279554884765464	1.06370960918542	0.0708336058078008	0.539510479448192
OG1008	ACSL4	2.94773666030875e-06	1.15694673927489	0.180548883296498	11.2754201800746
OG10081	BRINP3	0.00221292326128816	-1.43010208345941	0.247344521517623	3.4773483325077
OG10082	GFI1	0.00221650890284186	-1.33212492255346	0.179501211286364	2.53668807985198
OG10083	KCNT2	0.0048174589971849	-0.856710559120977	0.234015708504567	2.73997421957822
OG10086	EXTL2	0.0153567897372324	0.661798383608963	0.0860027160248921	0.838842351129694
OG10087	SLC30A7	0.00266533666757905	0.207884142233973	0.052527097195967	0.717821411751543
OG10088	ZNF281	0.0243838267527592	0.757740641566372	0.027028458784375	0.245453415999517
OG1009	INPP5A	1	1.07435702611762	0.562698621007479	1.09421126527134
OG10090	CADM3	1.67485832640355e-05	0.42141191700111	0.77860880565896	29.4921588574995
OG10092	TRIM58	0.0350886442935703	-1.55929354034244	0.344897042269644	2.69079816219561
OG10093	SLAMF9	0.0255021994762524	-0.630365022780906	0.320939443035271	2.52085000572444
OG10094	KCNJ9	0.000648635360705117	-1.43764481799226	0.33618709579266	6.99273787329847
OG10095	IGSF8	0.000111173783734114	0.695530994920251	0.11428439406903	2.84760169876405
OG10096	DDR2	0.0120814870956872	0.750897119431453	0.0457376485140831	0.476709558088756
OG10097	PEA15	0.000104029335306807	1.33702216659698	0.155904762073331	3.96522130525543
OG10099	NCSTN	1.04974752206358e-05	1.43055851544622	0.101486562354298	4.27884517850816
OG10100	VANGL2	0.00202636980488736	-0.655822631154307	0.359208356463926	5.08778456697628
OG10102	OLFML2B	0.00713222880107329	0.661633741362237	0.173758280414147	1.80446107637802
OG10103	FCRLB	1	-1.62571477106774	0.253856195754514	0.658191984649517
OG10106	KLHDC9	0.00197646444667806	-0.580891197202225	0.564109651979716	8.14867752639023
OG10107	C1orf74	0.259696183126553	0.48832322765819	0.112344398935337	0.541410841390791
OG10108	LMX1A	0.0379313662418403	-0.717520277251626	0.339635937233438	2.73188434783747
OG10109	LRRC52	0.0808466261268858	-0.517235958784039	0.62687327645912	4.20166502639187
OG1011	GRIPAP1	0.0625352986571615	1.20851653934904	0.108893128163897	0.66530239336159
OG10110	FLVCR1	0.0729528048731714	0.456689405195638	0.132846300070605	0.8190250792516
OG10112	RBM15	1	0.47711292574994	0.17070940463263	0.441396767639284
OG10113	DENND2D	0.0179654057859684	-0.20530427399684	0.562318845644695	4.93336196099339
OG10114	AXDND1	0.000210616428412191	-1.08660150248607	0.398353769372308	8.85357032608207
OG10115	TDRD5	0.0198550768516447	-1.20086372028603	0.422890601294531	3.72558398924027
OG10117	SNED1	1.09454248965836e-05	0.450648518118101	0.0558915378719253	2.33560404134473
OG10118	BPNT1	0.0300512820629465	0.962690376701227	0.0654824340943858	0.497679658931083
OG10119	SPATA17	2.39783316635109e-05	-1.07905987701136	0.505281805787935	21.7355433889029
OG10120	C1orf115	0.125364731281254	0.575518767166257	1.06003324254517	6.14331597401069
OG10121	BROX	0.000312835925323808	1.1481174491075	0.0249804259958535	0.513910520898341
OG10123	ACP6	0.000586332006501625	0.937201020572782	0.102155282794893	1.82056034690143
OG10125	KIF26B	6.69642276464729e-06	-0.714603722709692	0.219394991106242	10.411536271305
OG10127	CNST	0.0261598702764386	1.13528052360184	0.0790720361233364	0.631813029791396
OG10128	PPP1R21	1.88117280579202e-06	0.573235172439551	0.0420802763026209	3.39320081753787
OG10129	KLHDC8A	0.0652937690863096	-0.799688494633815	0.792095462979772	5.39356273578413
OG10130	PM20D1	0.0718296237255645	-0.0827481804983905	0.846263926302957	5.09839810608906
