gene_name	qvalues	thetas	var	brownSigmas
OG10	NFYA	1.06484460965374e-05	1.27015719654743	0.00868600981744203	0.356096205014709
OG100	IBTK	1.63533123160337e-05	1.11334829230406	0.026329526997311	0.971145486656485
OG1000	IFI35	3.0475266400088e-05	1.47277687070441	0.0940906739670734	2.98905523482203
OG10000	TAL1	0.0193674470676751	1.06427545663322	0.0646177143766757	0.569567647116548
OG10003	ELAVL4	6.58745160099925e-05	-1.25645353118892	0.20866947241042	5.67428937400376
OG10005	ZYG11B	0.021092446450106	0.938542375217787	0.10688125663379	0.970377929191414
OG10006	SLC1A7	0.00120742624623938	-0.836037264558045	0.649679001416791	10.0735873292182
OG10008	ACOT11	0.153851426333459	0.631890375163795	0.693252975845984	3.9610887497041
OG10009	FAM151A	0.0559249544508494	-0.618284141566286	0.411084487543657	2.82642431949965
OG1001	HEATR6	0.0177214288489073	0.991300456395097	0.103403060147852	0.93465014655705
OG10010	PARS2	0.00110777425296973	0.486800285017737	0.102661340692546	1.87261293085146
OG10011	C1orf177	0.0603484737775575	-0.936716754813698	0.492423627016562	3.89402512456765
OG10012	BSND	0.0277239485580119	-1.60545589816449	0.38620666190327	2.98854738894632
OG10013	USP24	0.000611974447639655	1.26605467348059	0.0310205440776172	0.537447192087101
OG10014	PPAP2B	1.9839342399923e-05	1.98230089916878	0.0972912174213983	3.44196881908028
OG10015	NOL9	3.23689394114989e-05	0.974788543906185	0.0394963792450833	1.23362820938342
OG10016	PRKAA2	0.032776266935874	0.210432491558811	0.273021128898318	2.2301587566938
OG10017	KLHL21	0.000255106572465649	0.857462396846079	0.15081028004039	3.12106026001018
OG10020	SLC45A1	0.439595880254902	-0.206850874717327	0.279754062428471	1.22697782013288
OG10022	AK4	0.000551880691689826	0.188463668349437	0.0852444399393265	1.66931805313828
OG10023	JAK1	0.608001552999186	1.67481017040205	0.318435598772684	1.15864460474719
OG10024	RAVER2	1	0.76627595761237	0.701747665534323	2.39961926363097
OG10025	CTRC	0.00166392698742244	-1.10677050654369	1.04316548635997	15.1582619589443
OG10026	LZIC	0.0131311222920283	1.25947360713615	0.0238285613901654	0.248520028009773
OG10027	RBP7	0.0410759974267817	0.00467137894007577	1.04392478692795	8.75899351085806
OG10029	FBLIM1	0.00154588848900498	1.13882711632801	0.522077424505251	7.79496246796179
OG1003	PLEKHH3	0.0657056210334439	1.01018767549806	0.05086497685505	0.328719636372899
OG10030	TMEM82	0.000978159924170256	-0.263945032199302	0.559818069771093	8.46987492460494
OG10031	SLC25A34	4.65170545837854e-06	0.1089050727423	0.311008396860762	20.2609712129498
OG10033	PDPN	1	1.64036969132611	1.05474722121264	3.4801251535024
OG10034	LRRC38	0.264192195292408	-1.23687322373367	0.398527170721954	1.89690755342976
OG10035	DHRS3	3.54085811469319e-05	1.69949725871629	0.12685371788473	3.91003895294757
OG10036	MATN1	0.0498204242415393	-0.807024490006576	0.784980910802939	5.14379295346733
OG10037	LAPTM5	2.8358444533391e-06	2.24515779478259	0.144804313394258	9.02073328379969
OG10038	SDC3	0.00866265918444987	1.74629469486948	0.119383915501151	1.20274222397163
OG10039	PEF1	1.87611755362924e-06	1.69205423451552	0.0425340357843058	3.43347081300462
OG10040	SYNC	0.178942370110592	0.744571936411747	0.256044984312393	1.33497548160746
OG10041	KIAA1522	0.000226043801924227	1.07906086218434	0.0849598513419116	2.0174237088804
OG10042	TSSK3	0.0353101569782955	-0.329472651245782	0.816483060671919	5.92278989711819
OG10043	TMCO4	2.14493441073628e-05	0.813079323037306	0.0783782981457569	2.71658881530924
OG10046	ALPL	0.00589301753011395	1.56274627703536	0.294513502442178	3.11242181759222
OG10047	WNT4	0.376171714341608	0.502760201613367	0.252574467371185	0.975527210591888
OG10048	TTLL10	0.000432566839241743	0.355848522326911	0.127162419630751	2.77732158440999
OG10050	MXRA8	0.1213628012558	1.80144196615777	0.104383912957791	0.562671449153946
OG10051	MEGF6	0.21357052949804	1.14939470125832	0.244170746826051	1.16291029180136
OG10052	CCDC27	0.0207025773203963	-1.1174779391619	0.273148823577009	2.64332033183513
OG10053	IL23R	6.70719218408591e-06	-0.356511616622948	0.117313551683794	5.49371308964534
OG10055	C1orf87	9.23535003665344e-05	0.669914263080385	0.1649809411167	4.78716754224549
OG10056	NFIA	1	1.08756868494079	0.211052150995591	0.541540658583629
OG10057	OMA1	0.0494733900956813	0.901791181540649	0.0702691927452318	0.456831976984227
OG10059	TM2D1	1.34926067091511e-05	1.48516761919781	0.0611352999501105	2.65679993850367
OG1006	TFE3	7.21501868747396e-06	1.42025687087986	0.154040494941949	7.07094981482711
OG10060	USP1	4.7310570954174e-05	1.38783238022778	0.0355185092189984	1.03515606989283
OG10061	FUBP1	0.000415749615971937	1.68028101723328	0.0335169062792162	0.63460671698512
OG10062	NEXN	0.0103309153088915	1.4835778383125	0.0471157137182411	0.470235661240242
