gene_name	qvalues	thetas	var	brownSigmas
OG10	NFYA	0.00225270366928717	0.698090542159772	0.0294609648860021	0.454715050705301
OG100	IBTK	0.00268790914601938	1.05498571660124	0.0358147888555226	0.549557594278384
OG1000	IFI35	2.0061605996693e-07	1.30526981856111	0.0456417047280487	4.515304100822
OG10000	TAL1	0.00045792312599131	-0.246551816114318	0.0759079346007124	1.84560451140115
OG10003	ELAVL4	0.0120140860904644	-1.55056475506095	0.220053580391916	2.31603091711882
OG10005	ZYG11B	0.00743443719699082	0.852534583572138	0.174570194248556	2.14932438813371
OG10006	SLC1A7	0.0022335633852824	-1.07999150469733	0.529010239590898	7.6357357759045
OG10008	ACOT11	0.0577993976869649	-0.228571608664096	1.47635647477399	11.5146589134957
OG10009	FAM151A	5.35460738602058e-07	-0.885864654148171	0.553065657135026	43.6916890075308
OG1001	HEATR6	0.00371448237949916	0.670208518998716	0.0447035962472953	0.597089370034483
OG10010	PARS2	0.000144677508373154	0.324193818164322	0.0479531574605513	1.6317318778594
OG10011	C1orf177	0.00920847427537719	-1.2723110323995	0.746413771929547	8.92799885408612
OG10012	BSND	3.98054802686641e-05	-1.70578361444412	0.239425414037534	8.07980289742369
OG10013	USP24	0.000624500678363908	0.866383434998147	0.0586460514709915	1.09168454837115
OG10014	PPAP2B	0.0192178898090563	1.69353877083636	0.0437936841305366	0.413908633898917
OG10015	NOL9	0.00524190824438971	0.63698827039655	0.045708186072008	0.538155413671337
OG10016	PRKAA2	0.00929856435337455	0.419230996254103	0.717699320273847	7.22172828219009
OG10017	KLHL21	4.13378932868145e-06	0.714657140240741	0.136204412070362	7.14929102591344
OG10020	SLC45A1	0.00289503658989502	-0.711459813681073	0.569713701547211	9.47626098865339
OG10022	AK4	0.000487144318706588	1.04682298932235	0.227252029070201	5.90869193676533
OG10023	JAK1	0.00215191651961774	1.49423882085573	0.0308635139666775	0.434252902562954
OG10024	RAVER2	0.495791803477355	-0.389753354737297	0.958266426814896	4.26084904828794
OG10025	CTRC	0.000721373625758852	-0.972654681163221	0.841603573713533	16.4492868682576
OG10026	LZIC	3.03829138592456e-05	0.718254984601344	0.033243531414453	1.47211399754251
OG10027	RBP7	0.0366985454601778	-0.421954031465906	1.25412854902915	11.987757994084
OG10029	FBLIM1	0.000475010308987077	0.0168987500430008	0.185046477851644	3.696938126459
OG1003	PLEKHH3	1.4591941026396e-05	0.741175301820213	0.0739832563751452	3.06016877367536
OG10030	TMEM82	7.6611785717947e-06	1.23079934414958	0.0517928056319304	2.61225664067116
OG10031	SLC25A34	0.0731409848333519	0.21181239296935	0.678249394253644	5.07182997970792
OG10033	PDPN	0.00184097456840738	-0.760076913273847	0.273552054094096	4.87872410436469
OG10034	LRRC38	2.36717782614155e-06	-1.58730464190414	0.229329389045317	17.8536271254853
OG10035	DHRS3	0.000368983960973455	1.81842209456183	0.0887936074659389	1.97329034466241
OG10036	MATN1	0.000738322698919623	-1.71003377889459	0.138912923114615	2.51652767269451
OG10037	LAPTM5	0.0780487252893365	1.37015848470497	0.0905959674272068	0.613117245994895
OG10038	SDC3	0.0458099521112449	1.24315483374638	0.216577673042794	1.7689194026205
OG10039	PEF1	0.00781157901535049	1.37008431216227	0.0173427545158952	0.218090414837281
OG10040	SYNC	0.000801558283987045	-0.16920634500907	0.518681930491976	11.0710480888963
OG10041	KIAA1522	0.000147320309900303	0.734085814023521	0.152290368664904	4.49264761034511
OG10042	TSSK3	0.000755760526347338	-0.529398237928071	1.04706726542007	20.6673496277845
OG10043	TMCO4	4.98824342218764e-06	0.471463997753059	0.0617085739768627	3.10414829169165
OG10046	ALPL	0.186518824511943	0.725460195966292	0.430893988844492	2.35114938423714
OG10047	WNT4	0.0110094913585252	-0.679752226224993	0.493897880251325	5.35926184240421
OG10048	TTLL10	8.40042144927527e-06	-1.09260119143956	0.22281465362536	12.2407111794749
OG10050	MXRA8	0.00170016124260809	0.522594116266507	0.0178596670749222	0.399133267381263
OG10051	MEGF6	0.00475000209084445	0.147273042016625	0.177468872258836	2.34192815462434
OG10052	CCDC27	0.1406405303824	-1.36992908920475	0.271407487959614	1.87476829877036
OG10053	IL23R	0.0224776125924583	-0.956330917599309	0.364427977602822	3.35958399521354
OG10055	C1orf87	0.000143278939601615	-1.42995103635339	0.681554284912237	22.1459581077932
OG10056	NFIA	0.00106751119764845	1.39057837111798	0.0800312155628904	1.31968825493683
OG10057	OMA1	1.78271962925777e-05	0.730462390581121	0.036173880538394	1.21770400830268
OG10059	TM2D1	0.0040821476867242	1.14257662958251	0.0875708587379025	1.22191263221699
OG1006	TFE3	2.11316749812618e-05	0.988058630246714	0.0945471399701256	3.74599738133256
OG10060	USP1	0.0168907850248954	0.78392745156419	0.0363015394075544	0.332781107259776
OG10061	FUBP1	0.00309999420858196	0.977121520530143	0.0312547471125949	0.516572821235642
OG10062	NEXN	0.000756104327752543	-0.236052460851478	0.123648157344494	2.4183791320594
OG10063	DNAJB4	0.00247258492593033	0.9816644896975	0.0768981062645811	1.13877938094978
OG10066	LRRC53	0.000301791733336965	-1.88448517431883	0.035225997544943	1.72646552962274
OG10067	TYW3	0.00802725648759437	0.360963422839716	0.0925326494762217	1.06170157193557
OG10068	LHX8	1	-1.53071882257729	0.517007464628936	1.57523840221056
OG1007	TBC1D25	0.00158581062435824	0.629801984147363	0.0266762699449394	0.352458744021766
OG10071	NTNG1	0.00453628782211739	-1.30890426287862	0.318405224531	5.56634634333365
OG10076	WDR63	0.000454593009998989	-1.16135502299876	0.410867901491235	8.98796495800682
OG10079	ZNF326	0.0186524920792191	1.09578310904883	0.0649946594312368	0.642259309516262
OG1008	ACSL4	0.000637959364632321	1.35027326432814	0.402524398559633	8.1276653349277
OG10081	BRINP3	6.30184563679247e-05	-1.58726432826879	0.466358575258479	15.618311175533
OG10082	GFI1	0.00166773671486137	-0.699545894932282	0.103541096305714	1.67401484279641
OG10083	KCNT2	0.000769308670256267	-0.12520480560396	0.381310702164966	8.6116814677148
OG10086	EXTL2	1.31540375260849e-05	0.473229148498651	0.0997072302373943	4.29752395324499
OG10087	SLC30A7	5.52476293244002e-06	0.56657136858408	0.0596041508338327	2.85990992575617
OG10088	ZNF281	0.00271605256372954	0.854170630840564	0.0455634797737618	0.677974220190349
OG1009	INPP5A	0.000283868633826474	0.783318816927413	0.0430712190135437	1.28621401418892
OG10090	CADM3	0.000118743237330579	-0.300595545012645	0.869138041286192	26.0603814812615
OG10092	TRIM58	1.80305721464034e-06	-1.00256857933441	0.547606268311208	33.7286430264954
OG10093	SLAMF9	1.39863354554307e-05	-0.376805216253029	0.511710562197291	20.1588502767115
OG10094	KCNJ9	5.52687874290025e-05	-1.48106617681512	0.24878493419825	10.517329423694
OG10095	IGSF8	0.0586248561974886	0.837357836298861	0.0913284421850214	0.658672660814814
OG10096	DDR2	0.000575783331683772	-0.154295855748323	0.0989216623770459	2.03157773975604
OG10097	PEA15	0.000615352565757869	0.928970761825525	0.0982455628285003	1.90773255661425
OG10099	NCSTN	0.00290145785429883	1.41210427941362	0.0467465266060615	0.655597349245313
OG10100	VANGL2	0.021309743179229	-0.825218076438163	0.306725382504906	3.01470048804398
OG10102	OLFML2B	0.00478866269614685	-0.160881207351982	0.294146978996109	3.68339776282186
OG10103	FCRLB	0.119847570517994	-1.15518890881278	0.419353691366574	2.48989771138337
OG10106	KLHDC9	0.0685444225677728	-0.931382407968804	0.476886795883641	3.38350130358898
OG10107	C1orf74	1	0.109703018684323	0.556468221187202	2.19768649484738
OG10108	LMX1A	2.62687727241755e-05	-1.50585009266623	0.639224457263545	24.2608996254935
OG10109	LRRC52	8.52864710933778e-05	-1.50002164350068	0.310163267178243	9.8222899012516
OG1011	GRIPAP1	0.0210251637908638	1.05244144877552	0.0498299037995947	0.476053611793085
OG10110	FLVCR1	0.000256093936855162	0.165829768272733	0.185478711617872	4.66206029763303
OG10112	RBM15	0.162928947333329	0.395237561923198	0.039513517355205	0.233287442893608
OG10113	DENND2D	0.00105028517816687	0.779071375687726	0.17486993322784	3.47318374718276
OG10114	AXDND1	4.58019270241263e-05	-1.33177071197366	0.261234586363462	8.69405803473949
OG10115	TDRD5	0.00372786394298822	-1.55133816433332	0.248431488596803	3.45477255729526
OG10117	SNED1	0.00278358036261336	0.141909927309248	0.107367616158121	1.4942569243978
OG10118	BPNT1	0.0153185235423043	1.26043565271887	0.0506792979807167	0.48487104141903
OG10119	SPATA17	4.06886803154345e-06	-1.1769524983104	0.393812451846698	25.549580555771
OG10120	C1orf115	0.0643955206044425	1.14531693955233	1.50298714708732	11.7853583523056
OG10121	BROX	0.186637798100158	0.782708477614478	0.0331125320598055	0.185598066667059
OG10123	ACP6	0.000100489349159007	1.27810029073788	0.078934119435198	2.19736535681673
OG10125	KIF26B	0.00052349463460626	-0.934802184174695	0.180470888873007	4.32249671475752
OG10127	CNST	1.621093930987e-07	0.535025898453156	0.0195641663310179	2.07402662315918
OG10128	PPP1R21	0.000616340998043203	0.758322081295983	0.0420843694334774	0.838996386795233
OG10129	KLHDC8A	1.77171490340106e-06	-0.971250746916555	0.545086028937274	33.5445012418956
OG10130	PM20D1	0.00122159742998817	1.12206071269093	0.937067299252388	14.8605441538391
OG10131	PKDCC	0.0646525372246958	0.904780128955529	0.177855212191712	1.267547077518
OG10133	HAAO	0.0020855564902607	2.40577864838572	0.108729772657985	1.33478454634669
OG10134	B3GALNT2	0.00121658610447311	0.737037248333351	0.0723650889010429	1.16811807323218
OG10135	MAPKAPK2	6.08573213492612e-05	1.3390882388669	0.047675797264172	1.46468366222652
OG10136	IL20	1.98341765052646e-05	-1.87781256645067	0.209159150070961	7.7634616467453
OG10137	IL24	2.36353527773906e-06	-1.67278802955908	0.19968259290847	14.134483794135
OG10138	FAIM3	0.000154290137301502	0.103629523823452	0.126349882256701	3.63227821011991
OG10139	PIGR	0.044379095163324	2.13341178555535	0.796456070639216	6.30549085659741
OG1014	REEP1	0.00128012070343651	-0.530201840525335	0.324540696715161	6.77668575300409
OG10141	CAPN2	0.00401721612180343	1.12221643920463	0.0986512644946079	1.40259881275523
OG10144	WDR26	0.000317482252952334	1.23701619435977	0.020590339987228	0.425205368623841
OG10145	REL	0.0199305398647776	0.141439240727495	0.0868024153316286	0.821673855497486
OG10146	PUS10	6.48178069766099e-06	0.417033670670463	0.0810959722352536	3.76070015794841
OG10148	KIAA1841	0.00282083946709942	0.073823567131433	0.648575888419471	12.0625310353809
OG1015	ATP11A	0.000287414095998567	0.623009312439882	0.152108348828505	3.99578231199919
OG10150	RFTN2	5.50159999964291e-08	-0.327354764640362	0.0721532722345435	10.4142074296014
OG10151	DISC1	0.256998139576651	-0.460003696695695	0.242035214058643	1.26157271213078
OG10153	LRRTM1	6.86203103656841e-05	-1.73353849841662	0.294403840736427	12.4079352846975
OG10154	MEMO1	0.117963646456584	0.676193692125195	0.296780040286022	1.82860256882579
OG10155	DPY30	0.000394984244362388	1.21428515647156	0.0245243479281501	0.571593276122597
OG10156	TYW5	9.29015503785762e-05	0.461190286591378	0.0629826730089763	1.95744727729779
OG10158	KCNF1	2.59285472446634e-05	-1.57104358162378	0.164879078326603	6.26438747792942
OG10159	PQLC3	0.140630189104279	0.332395251800823	0.15207426494394	0.846200935288622
OG1016	POLR1A	2.21917007971023e-07	0.638718440415054	0.0302827431969946	2.94917125181171
OG10161	FAM84A	0.000972878283079773	-0.472550041416432	0.56621315445502	10.7113369021096
OG10162	KCNJ3	2.21443286152506e-05	-0.826470542787878	0.5494365762106	21.9050857650787
OG10163	NEUROD1	8.57100058633265e-07	-1.52720130959626	0.338682578676594	36.7379849747538
OG10165	FRZB	0.000426242031742412	0.2808595218481	0.316399953647546	7.0624716342012
OG10166	DUSP19	0.18937599123736	0.118259573271489	0.225525436604227	1.28252159742506
OG10167	CCDC104	0.00121477880885328	0.846666540929061	0.0963070578700516	1.77265907380169
OG10169	CCDC138	0.0042278844579504	-0.140356399817602	0.11760779447821	1.56772475404919
OG1017	LAPTM4A	0.00104743458054582	2.05366918387697	0.0294514851629988	0.530012377644943
OG10170	ZSWIM2	0.000322458639490033	-1.89536673560725	0.0309819977323369	0.785896026226684
OG10171	FBXO41	0.0162568159262383	-1.27972246308219	0.668503176093736	6.8744901827169
OG10172	ACTG2	0.000167296405919775	0.344754928996836	0.237599004765984	5.12368414857027
OG10174	VSNL1	0.0703363035084534	-0.461178101310806	0.767971880874256	5.31825504437467
OG10176	ADCK3	0.000472502860313465	1.75653207168492	0.154568362617698	3.14430179062766
OG10177	SLC16A14	0.0105842035121664	-0.569781555671224	0.524012757415013	5.62697290546316
OG10179	EN1	0.00492103586242778	-1.68755958845019	0.203068335626197	2.86345359602531
OG1018	TTC7A	0.000523597328029102	1.06905140986519	0.191616611787783	3.67829807001146
OG10180	SGCB	0.0173101551713214	0.489739385774314	0.437610095290147	4.39713882941594
OG10181	SPATA18	0.00217946403678975	-0.91246684804673	0.574188247438924	8.30824403557014
OG10182	NOSTRIN	0.000184677829278664	0.66784973977747	0.245159008824423	6.84472432153475
OG10184	SGPP2	0.190539585132726	-0.635295291854856	0.328632899880967	1.97945784248103
OG10185	INHBB	7.6611785717947e-06	-0.381868433266926	0.404140841523482	20.9877736967654
OG10186	XIRP2	0.0533269544385855	-1.41985294719021	0.250998168717701	1.87028521254103
OG10188	SMARCAD1	1.39789282433189e-05	0.421289328385473	0.0324573818191873	1.2437341742738
OG10189	HPGDS	0.000822288124569157	-0.925681698060057	0.587040451394089	11.7061869904899
OG1019	IP6K2	0.000142384665833959	1.072851391516	0.0500822357823932	1.45731111786698
OG10190	PDLIM5	0.000116432681369303	1.10944398194768	0.016693113139117	0.46611965664273
OG10191	STPG2	0.0924796422602609	-1.08035675397491	0.5673423187617	4.13724413385856
OG10192	NEURL3	0.0256932263229516	-0.0112755947448369	0.153829540696509	1.24632223346364
OG10193	RPRD2	7.27016281249882e-05	0.691111578465817	0.0204488295431675	0.598715651146128
OG10194	ANKRD23	0.00481238108012505	-0.190878600056886	0.459553202379012	6.62475489042812
OG10195	CTSS	1.85715704212743e-05	1.40784168743536	0.0470912104108296	1.90719171864885
OG10196	MSX1	0.100558871757227	-0.891898971659915	0.476594914281802	3.17068909554099
OG102	MYCBP2	5.34388440009729e-06	0.607023933551177	0.137802069404808	6.78487208421988
OG10200	TNFAIP8L2	0.0246969886382679	0.166836345927814	0.390153898522821	3.43019217755152
OG10201	LYSMD1	0.000217022654954057	0.401126555347777	0.0518233344311338	1.40557035036571
OG10202	SCNM1	1	0.540052369274185	0.183138570651415	0.468503567536372
OG10203	TMOD4	0.000255514717744811	-0.518796014988245	0.180012081386188	4.07370777228846
OG10204	VPS72	0.000442565445206519	1.08171491857431	0.0484761490787897	0.955381207923755
OG10205	ERCC3	1	0.880781637691096	0.0667939814511373	0.211211411997147
OG10206	RNF149	6.9509198241185e-05	1.09456956562654	0.0661837357092262	2.24862516611271
OG10207	IWS1	0.00172664500345289	0.937637464160153	0.0619726302393335	1.14135753308556
OG1021	SRBD1	5.3286022498767e-05	0.554048653149584	0.0193093667990955	0.596581418953517
OG10212	SPRR3	NA	NA	NA	NA
OG10213	DHX57	0.000483755429430426	0.40941391162745	0.0521290855066223	0.981346042652791
OG10214	BMP10	1.54124899335435e-05	0.250710166449464	0.137257381019905	5.5645363918295
OG10215	ARHGAP25	0.000657400805943537	0.380382035260173	0.0539309722881138	1.0927912989351
OG10217	S100A12	4.82289885408062e-06	0.783916377073942	0.564028723818998	42.2178302782916
OG10218	TGFA	0.0516992562048808	-0.25424482960569	0.710055852712852	5.30836925567959
OG10219	TDRD10	0.207293058911361	-0.377071052655391	0.916042114579661	6.19181188091953
OG1022	KIF2A	0.00464862290353652	0.457328654486342	0.0665577438839666	0.850832935210088
OG10220	CCNYL1	0.00276629290767189	0.395790307387767	0.0862520665030903	1.23335681756627
OG10221	FZD5	0.00333568372993078	0.900892844558734	0.145651032283346	2.19988861436203
OG10223	C1orf189	0.00998779179421871	-1.20758369370462	0.627621140704894	10.6761061780184
